linf,k
114.74868612786271,0.08346440543860417
113.83148274709842,0.08253531116180718
105.67018816777099,0.09781382122420224
103.82948347007579,0.10247696065293499
106.00920684074497,0.10247952972141336
111.8716752555114,0.08822982335459346
111.88884250823759,0.08842144149556382
113.57590127183083,0.08605134744998671
110.52812820530241,0.09014065925313322
112.8131454385074,0.08327068629458659
109.34312642042738,0.0897107672850888
105.74063924278535,0.10023679675350924
109.90589107612043,0.09162671977508953
108.3645951466053,0.09379779224886202
106.0274690039511,0.09620934144641644
108.5304611211961,0.09147637937753662
114.59147790279155,0.08227888671365294
109.1112665905505,0.09320260682072806
108.0439499580531,0.09673402215896573
110.21499752261614,0.08568936632015008
102.6552160687508,0.1005983789394256
106.6942252674111,0.09872688042055944
107.72997954742864,0.09276538625711751
106.81483485560948,0.09634783622178085
110.4123456840114,0.09483217363156916
109.85787447553938,0.08620029227769928
116.99419765183436,0.08842405712187273
114.7354918763308,0.08691266668737918
113.51450291969401,0.08593053036650332
110.83359790235124,0.08736839384743529
109.89135938981886,0.09673664390403995
113.40999129976159,0.0914123152496128
111.94717521677826,0.08849867273859016
111.56572449082958,0.09085280587825006
105.56441468374403,0.0941023839873071
105.50968742708417,0.09780829255226826
114.5880347728794,0.08604473378320655
110.5712235162829,0.09286858553706683
109.75643199098337,0.09336454458490644
113.44340841725968,0.0850343720812926
114.82525892759212,0.08537943000943157
114.96067695366163,0.08651862324974546
113.69197426320329,0.08724349852794487
116.1326477717046,0.08253610728054343
110.52421410534453,0.08987449010808671
113.79725584933887,0.08922565641380484
113.3504845214802,0.08386139703643629
120.42541998294381,0.08267865697482837
104.47889176060869,0.09974397932736563
108.16946107182662,0.09392933464967804
107.81226275404877,0.09611939325136452
105.63815613786758,0.09415639395464943
104.23503964412575,0.09827413032055192
113.2167140114519,0.09039767545162071
112.13682876777106,0.0892667586600475
111.63024688151256,0.0865674088933765
107.81562159431105,0.09668940157939805
105.1554674627427,0.09990626931168628
112.62403890112374,0.0922704975759159
112.05835089005734,0.09184037836714802
112.9303453892977,0.08853690641163602
105.78862751936705,0.09701722643737128
109.78565442226584,0.08996672029387887
113.27027634661992,0.08987848498222618
112.0842323417753,0.0848133473863269
112.28505312797611,0.08424098128190409
114.9722173641067,0.08553132255606773
102.93611005242101,0.1023224362093986
