53,48,81,77,70,74,72,51,40
53,48,81,77,69,74,72,51,40
56,48,81,77,69,73,72,51,40
56,51,80,77,69,72,72,51,40
56,51,80,77,69,72,71,52,40
56,51,80,77,69,72,71,52,40
56,51,80,76,69,72,71,53,40
56,51,80,76,69,72,71,53,40
56,51,80,76,69,72,71,53,40
56,51,80,76,68,72,71,53,40
56,51,80,76,68,72,71,53,40
56,53,80,76,67,71,71,56,40
56,53,80,76,67,71,71,56,40
56,53,80,76,67,71,71,56,40
56,54,80,76,67,71,71,56,40
56,56,80,76,67,71,71,56,40
56,56,79,76,67,71,71,56,40
56,56,79,76,66,71,71,56,40
56,56,79,76,66,71,71,56,40
56,56,79,76,66,71,71,56,40
56,56,79,76,66,71,71,57,40
56,58,79,76,66,71,71,57,40
56,58,79,75,66,70,71,58,40
56,58,79,74,66,70,70,58,40
56,58,79,74,66,70,70,59,40
56,58,79,74,66,70,70,61,40
56,58,79,74,66,70,70,61,41
56,58,79,74,66,70,70,61,41
56,58,79,74,66,70,70,62,41
56,58,79,74,66,70,69,63,41
58,58,79,74,66,69,69,64,41
58,58,78,74,66,69,69,64,41
58,58,78,74,65,69,69,64,41
58,59,78,74,65,69,69,64,41
58,59,78,74,65,69,69,65,41
58,61,78,74,64,69,69,66,41
58,61,78,74,64,69,69,66,41
58,61,78,74,64,69,69,66,41
58,61,78,74,64,69,69,66,41
58,61,77,74,64,69,69,66,41
58,61,77,74,64,69,69,67,41
58,61,77,73,64,69,69,67,41
58,61,77,73,64,69,69,68,41
58,61,77,73,64,69,68,68,41
58,61,77,73,64,69,67,68,41
58,61,77,72,64,68,67,69,41
58,61,76,71,64,68,66,69,41
58,61,76,71,63,68,66,69,41
58,61,76,71,63,68,66,69,41
58,61,76,71,62,68,66,70,41
58,61,76,71,62,68,66,70,42
58,61,76,71,62,68,66,70,42
59,61,76,71,62,68,66,71,42
61,61,76,71,62,68,66,71,42
61,63,76,71,62,68,66,71,42
61,63,76,71,62,68,66,71,43
61,63,76,71,62,68,66,71,43
61,63,76,70,62,68,66,71,43
61,63,76,70,62,68,66,71,43
61,63,76,70,62,67,66,71,43
61,63,76,70,61,67,66,71,43
61,63,76,69,61,67,66,71,43
61,63,76,69,61,67,65,71,43
61,63,75,69,61,67,65,71,43
61,63,75,69,61,67,64,71,43
61,63,75,69,61,67,64,71,43
61,63,75,69,61,67,64,71,43
61,64,75,69,61,67,64,72,43
61,64,75,69,61,67,64,72,43
61,64,75,69,61,67,64,72,43
61,64,75,69,61,67,64,72,43
61,64,75,68,60,67,64,73,43
61,64,75,66,60,67,64,73,43
61,64,75,66,60,67,64,73,43
61,64,75,66,60,66,64,74,43
61,64,75,66,60,66,64,74,43
61,64,75,66,60,66,64,74,43
61,64,74,66,60,66,64,74,43
62,64,74,66,60,66,63,74,44
63,64,74,66,60,66,63,75,44
63,66,74,66,60,66,63,75,44
63,66,74,66,60,66,61,76,44
63,66,74,66,60,66,61,76,44
63,66,74,66,60,66,61,76,44
63,66,74,66,60,66,61,76,44
63,66,74,66,59,66,61,76,45
63,66,74,66,59,66,61,76,45
63,66,74,66,59,66,61,76,45
63,66,74,66,59,66,61,76,45
63,66,74,66,59,66,61,76,45
63,66,74,66,59,66,60,76,45
63,66,73,66,59,66,60,76,45
63,66,73,66,59,66,59,76,45
63,66,73,66,59,66,58,76,45
63,66,73,65,59,66,57,76,45
63,66,73,65,59,66,56,76,45
63,66,73,65,59,66,56,76,45
64,66,73,65,59,66,54,77,45
64,66,73,64,58,66,54,78,45
64,66,72,64,58,66,51,78,45
64,66,72,64,58,65,51,79,45
64,68,72,64,58,65,49,79,45
64,68,72,64,58,65,46,79,45
64,69,72,64,58,65,46,79,45
64,69,72,64,58,65,43,79,45
65,69,72,64,58,65,42,80,45
66,69,71,64,57,65,36,81,45
66,69,71,64,57,65,33,81,45
66,69,71,64,57,65,,81,45
66,69,71,64,57,64,,81,45
66,69,71,64,57,64,,81,45
66,69,71,64,57,64,,81,45
66,69,71,64,56,64,,81,45
66,69,71,64,56,64,,81,45
66,69,71,64,56,64,,81,45
66,69,71,64,56,64,,81,45
66,69,71,64,56,64,,81,45
66,69,71,64,56,64,,82,45
66,69,71,63,56,64,,82,45
66,69,71,63,56,64,,82,45
66,71,71,63,56,64,,83,46
66,71,71,63,56,64,,83,46
66,71,71,63,56,64,,84,46
66,71,71,63,56,64,,84,46
66,71,70,62,56,64,,84,46
66,71,70,62,56,64,,84,46
66,71,70,62,56,64,,84,46
66,71,70,62,56,64,,84,46
68,71,70,62,56,64,,84,46
68,71,70,62,56,64,,86,46
68,71,70,61,56,64,,86,46
68,71,70,61,56,64,,86,46
69,71,70,61,56,64,,86,46
69,71,70,61,56,64,,87,46
69,71,70,61,56,64,,87,46
69,71,70,61,56,64,,89,46
71,71,70,61,56,63,,89,46
71,71,70,61,56,63,,91,46
71,71,70,61,55,63,,91,46
71,71,70,61,55,63,,91,46
71,71,70,61,55,63,,91,46
71,71,70,61,55,63,,99,46
71,71,70,61,55,63,,99,46
71,72,70,61,54,63,,99,46
71,74,70,61,54,63,,99,46
71,74,70,61,54,63,,99,46
71,74,70,61,53,63,,114,46
71,74,70,61,53,63,,,46
71,74,70,61,53,62,,,46
72,74,69,61,52,62,,,46
74,74,69,61,51,62,,,46
74,74,69,61,51,62,,,46
74,74,69,61,51,62,,,46
74,76,69,61,51,62,,,46
74,76,69,61,51,62,,,46
74,76,69,61,51,62,,,46
74,76,69,61,51,62,,,46
74,76,69,61,51,62,,,47
75,76,69,61,51,61,,,47
75,76,69,60,51,61,,,47
75,76,69,60,51,61,,,48
76,76,69,60,51,61,,,48
76,76,69,60,50,61,,,48
76,76,69,60,50,61,,,48
76,76,69,59,50,61,,,48
76,76,68,59,50,61,,,48
76,76,68,59,50,61,,,48
79,76,68,59,50,61,,,48
79,76,68,59,50,61,,,48
81,79,68,59,49,61,,,48
81,79,68,59,49,61,,,48
81,79,68,59,49,61,,,48
81,79,68,59,49,61,,,48
81,79,68,59,49,61,,,48
84,79,67,59,49,61,,,48
84,79,67,59,48,61,,,48
84,79,67,59,48,61,,,48
84,81,67,59,48,61,,,48
84,81,66,59,48,61,,,48
84,81,66,59,48,61,,,48
85,81,66,58,48,61,,,48
86,81,66,58,48,61,,,48
86,84,66,58,48,61,,,48
86,84,66,58,48,61,,,48
86,84,66,58,48,61,,,48
86,84,66,58,47,61,,,48
86,86,66,58,46,61,,,48
86,86,66,58,46,61,,,48
89,89,65,58,46,61,,,48
89,89,65,58,46,60,,,48
89,89,65,58,46,60,,,48
89,89,65,58,46,60,,,48
91,91,65,58,46,60,,,48
94,91,65,58,46,60,,,49
96,96,64,58,46,60,,,49
98,97,64,58,46,60,,,49
99,101,64,58,46,60,,,49
99,102,64,58,46,60,,,49
102,107,64,58,46,60,,,49
102,109,64,58,46,60,,,50
104,109,64,58,46,60,,,50
114,122,63,58,45,60,,,50
122,,63,58,44,59,,,50
125,,63,58,44,59,,,50
127,,63,58,44,59,,,50
,,63,58,44,59,,,50
,,62,58,43,59,,,50
,,62,57,43,59,,,50
,,62,57,43,59,,,50
,,62,57,43,59,,,50
,,61,57,42,59,,,50
,,61,57,42,59,,,50
,,61,57,41,59,,,50
,,61,57,38,59,,,50
,,61,57,38,59,,,50
,,61,56,36,59,,,50
,,61,56,34,59,,,50
,,61,56,,59,,,50
,,61,56,,59,,,50
,,61,56,,59,,,50
,,61,56,,59,,,50
,,61,56,,59,,,50
,,61,56,,59,,,50
,,61,56,,59,,,50
,,61,56,,59,,,50
,,60,56,,59,,,50
,,60,56,,59,,,50
,,60,56,,58,,,50
,,60,56,,58,,,50
,,60,56,,58,,,50
,,60,56,,58,,,50
,,60,56,,58,,,50
,,59,56,,58,,,50
,,59,56,,58,,,50
,,58,56,,58,,,50
,,58,56,,58,,,50
,,58,56,,58,,,50
,,58,56,,57,,,50
,,57,56,,57,,,51
,,57,56,,57,,,51
,,56,56,,57,,,51
,,56,56,,57,,,51
,,56,56,,57,,,51
,,56,56,,57,,,51
,,56,56,,57,,,51
,,56,56,,57,,,51
,,56,56,,57,,,51
,,56,56,,57,,,51
,,56,56,,56,,,51
,,56,56,,56,,,51
,,55,56,,56,,,51
,,55,56,,56,,,51
,,55,56,,56,,,51
,,55,56,,56,,,51
,,55,56,,56,,,51
,,55,56,,56,,,51
,,55,56,,56,,,51
,,54,56,,56,,,51
,,54,56,,56,,,51
,,54,56,,56,,,51
,,53,56,,56,,,51
,,53,56,,56,,,51
,,53,56,,56,,,51
,,53,56,,56,,,52
,,53,56,,56,,,52
,,53,56,,56,,,52
,,52,56,,56,,,52
,,52,56,,56,,,53
,,52,56,,56,,,53
,,52,55,,56,,,53
,,52,55,,56,,,53
,,52,55,,56,,,53
,,52,55,,56,,,53
,,51,55,,56,,,53
,,51,55,,56,,,53
,,51,55,,56,,,53
,,51,55,,56,,,53
,,51,55,,56,,,53
,,51,55,,56,,,53
,,51,55,,56,,,53
,,51,54,,56,,,53
,,51,54,,56,,,53
,,51,54,,56,,,53
,,51,54,,56,,,53
,,51,54,,55,,,53
,,51,54,,55,,,53
,,51,54,,55,,,54
,,51,54,,55,,,54
,,51,54,,55,,,54
,,51,54,,54,,,54
,,51,54,,54,,,54
,,51,53,,54,,,54
,,51,53,,54,,,54
,,51,53,,54,,,54
,,51,53,,54,,,55
,,51,53,,54,,,55
,,51,53,,54,,,55
,,51,53,,54,,,55
,,51,53,,54,,,55
,,51,53,,54,,,55
,,51,53,,54,,,55
,,51,53,,54,,,55
,,51,53,,53,,,55
,,51,53,,53,,,55
,,51,53,,53,,,55
,,51,53,,53,,,55
,,50,53,,53,,,55
,,50,53,,53,,,55
,,50,53,,53,,,55
,,50,53,,53,,,55
,,50,53,,53,,,55
,,50,53,,52,,,55
,,50,53,,52,,,55
,,50,53,,52,,,55
,,50,53,,52,,,56
,,50,53,,52,,,56
,,50,53,,52,,,56
,,50,52,,51,,,56
,,50,52,,51,,,56
,,50,52,,51,,,56
,,50,52,,51,,,56
,,50,52,,51,,,56
,,50,52,,51,,,56
,,50,52,,51,,,56
,,50,52,,51,,,56
,,50,52,,51,,,56
,,50,52,,51,,,56
,,50,51,,51,,,56
,,50,51,,51,,,56
,,50,51,,51,,,56
,,50,51,,50,,,56
,,50,51,,50,,,56
,,50,51,,50,,,56
,,50,51,,50,,,56
,,50,51,,50,,,56
,,50,51,,49,,,56
,,50,51,,49,,,56
,,50,51,,49,,,57
,,50,51,,49,,,57
,,50,51,,48,,,57
,,50,51,,48,,,57
,,49,51,,48,,,57
,,49,51,,48,,,57
,,48,51,,48,,,57
,,48,51,,48,,,57
,,48,51,,48,,,57
,,48,51,,48,,,58
,,48,51,,48,,,58
,,48,51,,48,,,58
,,48,51,,47,,,58
,,48,51,,47,,,58
,,48,51,,46,,,58
,,47,51,,46,,,58
,,47,51,,46,,,58
,,47,51,,46,,,58
,,47,51,,46,,,58
,,46,51,,46,,,58
,,46,51,,46,,,58
,,46,51,,45,,,58
,,46,51,,45,,,58
,,46,51,,44,,,59
,,46,51,,43,,,59
,,46,51,,41,,,59
,,46,51,,41,,,59
,,46,51,,36,,,59
,,46,51,,27,,,59
,,46,51,,,,,59
,,46,51,,,,,59
,,46,51,,,,,59
,,46,51,,,,,59
,,46,51,,,,,59
,,46,51,,,,,59
,,46,51,,,,,59
,,46,51,,,,,59
,,46,51,,,,,60
,,46,51,,,,,60
,,46,51,,,,,60
,,46,51,,,,,60
,,46,51,,,,,60
,,46,51,,,,,60
,,46,51,,,,,60
,,46,51,,,,,60
,,46,51,,,,,60
,,45,51,,,,,60
,,45,51,,,,,60
,,45,51,,,,,60
,,45,51,,,,,60
,,45,51,,,,,60
,,45,51,,,,,60
,,45,51,,,,,60
,,45,51,,,,,60
,,45,51,,,,,60
,,45,51,,,,,61
,,45,51,,,,,61
,,45,51,,,,,61
,,45,51,,,,,61
,,45,51,,,,,61
,,45,51,,,,,61
,,45,51,,,,,61
,,45,51,,,,,61
,,45,51,,,,,61
,,45,51,,,,,61
,,45,51,,,,,61
,,45,51,,,,,61
,,45,51,,,,,61
,,45,51,,,,,61
,,45,51,,,,,61
,,45,51,,,,,61
,,44,51,,,,,61
,,44,51,,,,,61
,,44,51,,,,,61
,,44,50,,,,,61
,,43,50,,,,,61
,,43,50,,,,,61
,,43,50,,,,,61
,,43,50,,,,,61
,,43,50,,,,,61
,,43,50,,,,,61
,,43,50,,,,,61
,,43,50,,,,,61
,,43,50,,,,,61
,,43,50,,,,,61
,,43,50,,,,,61
,,43,50,,,,,61
,,43,50,,,,,62
,,43,50,,,,,62
,,43,50,,,,,62
,,43,50,,,,,62
,,43,50,,,,,62
,,43,50,,,,,62
,,43,50,,,,,62
,,42,49,,,,,62
,,42,49,,,,,63
,,42,49,,,,,63
,,42,49,,,,,63
,,42,49,,,,,63
,,42,49,,,,,63
,,42,49,,,,,63
,,42,49,,,,,63
,,41,49,,,,,63
,,41,49,,,,,63
,,41,49,,,,,63
,,41,49,,,,,63
,,41,49,,,,,63
,,41,48,,,,,63
,,41,48,,,,,63
,,41,48,,,,,63
,,41,48,,,,,63
,,41,48,,,,,63
,,41,48,,,,,63
,,41,48,,,,,63
,,41,48,,,,,63
,,41,48,,,,,63
,,41,48,,,,,63
,,41,48,,,,,63
,,41,48,,,,,63
,,41,48,,,,,63
,,41,48,,,,,63
,,41,48,,,,,63
,,41,48,,,,,63
,,41,48,,,,,63
,,41,48,,,,,64
,,40,48,,,,,64
,,40,48,,,,,64
,,40,48,,,,,64
,,40,48,,,,,64
,,40,48,,,,,64
,,40,48,,,,,64
,,40,48,,,,,64
,,40,48,,,,,64
,,40,48,,,,,64
,,40,48,,,,,64
,,40,48,,,,,64
,,40,48,,,,,64
,,40,48,,,,,64
,,40,48,,,,,64
,,40,48,,,,,64
,,40,48,,,,,64
,,40,48,,,,,64
,,40,48,,,,,64
,,40,48,,,,,64
,,39,48,,,,,64
,,39,48,,,,,64
,,39,48,,,,,64
,,39,48,,,,,64
,,39,48,,,,,64
,,39,48,,,,,64
,,39,47,,,,,64
,,39,47,,,,,64
,,38,47,,,,,64
,,38,47,,,,,64
,,38,47,,,,,64
,,38,47,,,,,64
,,38,47,,,,,64
,,38,47,,,,,64
,,38,46,,,,,65
,,38,46,,,,,65
,,38,46,,,,,65
,,38,46,,,,,65
,,38,46,,,,,65
,,38,46,,,,,65
,,38,46,,,,,65
,,38,46,,,,,66
,,38,46,,,,,66
,,38,46,,,,,66
,,38,46,,,,,66
,,38,46,,,,,66
,,38,46,,,,,66
,,38,46,,,,,66
,,38,46,,,,,66
,,38,46,,,,,66
,,37,46,,,,,66
,,37,46,,,,,66
,,37,46,,,,,66
,,37,46,,,,,66
,,37,46,,,,,66
,,37,46,,,,,66
,,37,46,,,,,66
,,36,46,,,,,66
,,36,46,,,,,66
,,36,46,,,,,66
,,36,46,,,,,66
,,36,46,,,,,66
,,36,46,,,,,66
,,36,46,,,,,66
,,36,46,,,,,66
,,36,46,,,,,66
,,36,46,,,,,66
,,36,46,,,,,66
,,36,46,,,,,66
,,36,46,,,,,66
,,36,45,,,,,66
,,36,45,,,,,66
,,35,45,,,,,66
,,35,45,,,,,67
,,35,45,,,,,67
,,35,45,,,,,67
,,35,45,,,,,67
,,35,44,,,,,67
,,35,44,,,,,67
,,34,44,,,,,68
,,33,44,,,,,68
,,33,44,,,,,68
,,33,44,,,,,68
,,33,44,,,,,68
,,32,43,,,,,68
,,32,43,,,,,68
,,31,43,,,,,68
,,31,43,,,,,68
,,31,43,,,,,68
,,31,43,,,,,68
,,30,43,,,,,68
,,30,43,,,,,68
,,30,43,,,,,68
,,30,43,,,,,68
,,29,43,,,,,68
,,27,43,,,,,68
,,26,43,,,,,68
,,25,43,,,,,68
,,,43,,,,,68
,,,43,,,,,68
,,,43,,,,,68
,,,43,,,,,68
,,,43,,,,,69
,,,43,,,,,69
,,,43,,,,,69
,,,43,,,,,69
,,,43,,,,,69
,,,43,,,,,69
,,,43,,,,,69
,,,43,,,,,69
,,,43,,,,,69
,,,43,,,,,69
,,,43,,,,,69
,,,43,,,,,69
,,,43,,,,,69
,,,43,,,,,69
,,,43,,,,,69
,,,43,,,,,69
,,,43,,,,,69
,,,42,,,,,69
,,,41,,,,,69
,,,41,,,,,69
,,,41,,,,,69
,,,41,,,,,69
,,,41,,,,,70
,,,41,,,,,70
,,,41,,,,,70
,,,41,,,,,70
,,,41,,,,,70
,,,41,,,,,70
,,,41,,,,,71
,,,41,,,,,71
,,,41,,,,,71
,,,41,,,,,71
,,,41,,,,,71
,,,41,,,,,71
,,,41,,,,,71
,,,41,,,,,71
,,,41,,,,,71
,,,41,,,,,71
,,,41,,,,,71
,,,41,,,,,71
,,,41,,,,,71
,,,41,,,,,71
,,,41,,,,,71
,,,41,,,,,71
,,,41,,,,,71
,,,41,,,,,71
,,,40,,,,,71
,,,40,,,,,71
,,,40,,,,,71
,,,40,,,,,71
,,,40,,,,,71
,,,40,,,,,71
,,,40,,,,,71
,,,39,,,,,71
,,,38,,,,,71
,,,38,,,,,71
,,,38,,,,,71
,,,38,,,,,71
,,,38,,,,,71
,,,38,,,,,71
,,,38,,,,,71
,,,38,,,,,71
,,,38,,,,,71
,,,38,,,,,71
,,,38,,,,,71
,,,38,,,,,71
,,,38,,,,,71
,,,38,,,,,71
,,,38,,,,,71
,,,38,,,,,71
,,,38,,,,,71
,,,38,,,,,71
,,,38,,,,,72
,,,38,,,,,72
,,,37,,,,,72
,,,37,,,,,72
,,,37,,,,,72
,,,36,,,,,72
,,,36,,,,,72
,,,36,,,,,72
,,,36,,,,,73
,,,33,,,,,73
,,,33,,,,,73
,,,33,,,,,73
,,,33,,,,,73
,,,31,,,,,73
,,,31,,,,,73
,,,30,,,,,73
,,,30,,,,,73
,,,30,,,,,73
,,,28,,,,,73
,,,26,,,,,73
,,,25,,,,,74
,,,,,,,,74
,,,,,,,,74
,,,,,,,,74
,,,,,,,,74
,,,,,,,,74
,,,,,,,,74
,,,,,,,,74
,,,,,,,,74
,,,,,,,,74
,,,,,,,,74
,,,,,,,,74
,,,,,,,,74
,,,,,,,,74
,,,,,,,,74
,,,,,,,,75
,,,,,,,,75
,,,,,,,,75
,,,,,,,,75
,,,,,,,,75
,,,,,,,,75
,,,,,,,,75
,,,,,,,,75
,,,,,,,,75
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,76
,,,,,,,,77
,,,,,,,,77
,,,,,,,,77
,,,,,,,,77
,,,,,,,,77
,,,,,,,,77
,,,,,,,,77
,,,,,,,,77
,,,,,,,,77
,,,,,,,,77
,,,,,,,,77
,,,,,,,,77
,,,,,,,,78
,,,,,,,,78
,,,,,,,,78
,,,,,,,,78
,,,,,,,,78
,,,,,,,,78
,,,,,,,,78
,,,,,,,,78
,,,,,,,,78
,,,,,,,,78
,,,,,,,,78
,,,,,,,,78
,,,,,,,,78
,,,,,,,,79
,,,,,,,,79
,,,,,,,,79
,,,,,,,,79
,,,,,,,,79
,,,,,,,,79
,,,,,,,,79
,,,,,,,,79
,,,,,,,,79
,,,,,,,,80
,,,,,,,,80
,,,,,,,,80
,,,,,,,,80
,,,,,,,,80
,,,,,,,,80
,,,,,,,,80
,,,,,,,,80
,,,,,,,,80
,,,,,,,,81
,,,,,,,,81
,,,,,,,,81
,,,,,,,,81
,,,,,,,,81
,,,,,,,,81
,,,,,,,,81
,,,,,,,,81
,,,,,,,,81
,,,,,,,,81
,,,,,,,,81
,,,,,,,,81
,,,,,,,,81
,,,,,,,,81
,,,,,,,,82
,,,,,,,,82
,,,,,,,,82
,,,,,,,,82
,,,,,,,,82
,,,,,,,,82
,,,,,,,,83
,,,,,,,,83
,,,,,,,,83
,,,,,,,,83
,,,,,,,,84
,,,,,,,,84
,,,,,,,,84
,,,,,,,,84
,,,,,,,,84
,,,,,,,,85
,,,,,,,,86
,,,,,,,,86
,,,,,,,,86
,,,,,,,,86
,,,,,,,,86
,,,,,,,,86
,,,,,,,,86
,,,,,,,,87
,,,,,,,,87
,,,,,,,,87
,,,,,,,,87
,,,,,,,,88
,,,,,,,,89
,,,,,,,,89
,,,,,,,,89
,,,,,,,,89
,,,,,,,,89
,,,,,,,,89
,,,,,,,,89
,,,,,,,,89
,,,,,,,,89
,,,,,,,,89
,,,,,,,,89
,,,,,,,,90
,,,,,,,,90
,,,,,,,,90
,,,,,,,,90
,,,,,,,,91
,,,,,,,,91
,,,,,,,,91
,,,,,,,,91
,,,,,,,,92
,,,,,,,,92
,,,,,,,,92
,,,,,,,,92
,,,,,,,,92
,,,,,,,,92
,,,,,,,,93
,,,,,,,,93
,,,,,,,,94
,,,,,,,,94
,,,,,,,,94
,,,,,,,,94
,,,,,,,,94
,,,,,,,,94
,,,,,,,,94
,,,,,,,,94
,,,,,,,,95
,,,,,,,,95
,,,,,,,,95
,,,,,,,,95
,,,,,,,,96
,,,,,,,,96
,,,,,,,,96
,,,,,,,,96
,,,,,,,,97
,,,,,,,,97
,,,,,,,,97
,,,,,,,,97
,,,,,,,,97
,,,,,,,,97
,,,,,,,,97
,,,,,,,,98
,,,,,,,,98
,,,,,,,,98
,,,,,,,,98
,,,,,,,,99
,,,,,,,,99
,,,,,,,,99
,,,,,,,,99
,,,,,,,,99
,,,,,,,,99
,,,,,,,,100
,,,,,,,,100
,,,,,,,,100
,,,,,,,,100
,,,,,,,,100
,,,,,,,,100
,,,,,,,,100
,,,,,,,,100
,,,,,,,,101
,,,,,,,,101
,,,,,,,,101
,,,,,,,,101
,,,,,,,,102
,,,,,,,,102
,,,,,,,,102
,,,,,,,,102
,,,,,,,,102
,,,,,,,,102
,,,,,,,,102
,,,,,,,,103
,,,,,,,,103
,,,,,,,,103
,,,,,,,,104
,,,,,,,,105
,,,,,,,,106
,,,,,,,,106
,,,,,,,,107
,,,,,,,,107
,,,,,,,,108
,,,,,,,,110
,,,,,,,,111
,,,,,,,,112
,,,,,,,,114
,,,,,,,,122
